atom  0.0000000000e+00  1.1398110655e+01  3.6119362683e+01 Mg  3.3285064000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  2.8495276637e+00  1.4247638318e+01  3.6119362683e+01  O -3.4205188000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  0.0000000000e+00  1.1398110655e+01  4.0149203354e+01  O -4.0052311000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  2.8495276637e+00  1.4247638318e+01  4.0149203354e+01 Mg  4.1084535000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  2.0000000000e+01 Mg  4.0371525000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  2.0000000000e+01  O -4.0041160000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  2.4029840671e+01  O -3.4191198000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  2.4029840671e+01 Mg  3.3307855000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  2.8059681342e+01 Mg  3.4102595000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  2.8059681342e+01  O -3.4013117000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  3.2089522012e+01  O -3.4019982000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  3.2089522012e+01 Mg  3.4107466000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  3.6119362683e+01 Mg  3.3284905000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  3.6119362683e+01  O -3.4204595000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  0.0000000000e+00  4.0149203354e+01  O -4.0052165000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  2.8495276637e+00  4.0149203354e+01 Mg  4.1085533000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  2.0000000000e+01 Mg  4.0371397000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  2.0000000000e+01  O -3.9465681000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  2.4029840671e+01  O -3.4191195000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  2.4029840671e+01 Mg  3.3181651000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  2.8059681342e+01 Mg  3.4102595000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  2.8059681342e+01  O -3.4016604000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  3.2089522012e+01  O -3.4019983000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  3.2089522012e+01 Mg  3.4106192000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  3.6119362683e+01 Mg  3.3284905000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  3.6119362683e+01  O -3.4204597000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  5.6990553274e+00  4.0149203354e+01  O -4.0052165000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  8.5485829910e+00  4.0149203354e+01 Mg  4.1085649000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  2.0000000000e+01 Mg  3.0731690000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  2.0000000000e+01  O -3.9465722000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  2.4029840671e+01  O -3.4049099000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  2.4029840671e+01 Mg  3.3181654000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  2.8059681342e+01 Mg  3.4087523000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  2.8059681342e+01  O -3.4016604000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  3.2089522012e+01  O -3.4020664000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  3.2089522012e+01 Mg  3.4106192000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  3.6119362683e+01 Mg  3.3284767000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  3.6119362683e+01  O -3.4204597000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  5.6990553274e+00  1.1398110655e+01  4.0149203354e+01  O -4.0052143000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  8.5485829910e+00  1.4247638318e+01  4.0149203354e+01 Mg  4.1085649000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  2.0000000000e+01 Mg  4.0371369000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  2.0000000000e+01  O -4.0033548000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  2.4029840671e+01  O -3.4191297000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  2.4029840671e+01 Mg  3.3269915000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  2.8059681342e+01 Mg  3.4102594000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  2.8059681342e+01  O -3.4013017000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  3.2089522012e+01  O -3.4019980000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  3.2089522012e+01 Mg  3.4107258000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  3.6119362683e+01 Mg  3.3284905000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  3.6119362683e+01  O -3.4205192000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  0.0000000000e+00  4.0149203354e+01  O -4.0052165000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  2.8495276637e+00  4.0149203354e+01 Mg  4.1084456000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  2.0000000000e+01 Mg  4.0371284000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  2.0000000000e+01  O -3.8989333000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  2.4029840671e+01  O -3.4191295000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  2.4029840671e+01 Mg  3.3359075000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  2.8059681342e+01 Mg  3.4102593000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  2.8059681342e+01  O -3.4023368000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  3.2089522012e+01  O -3.4019980000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  3.2089522012e+01 Mg  3.4107763000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  3.6119362683e+01 Mg  3.3284905000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  3.6119362683e+01  O -3.4205187000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  5.6990553274e+00  4.0149203354e+01  O -4.0052165000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  8.5485829910e+00  4.0149203354e+01 Mg  4.1084534000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  2.0000000000e+01 Mg  3.0737386000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  2.0000000000e+01  O -3.8989384000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  2.4029840671e+01  O -3.4049351000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  2.4029840671e+01 Mg  3.3359070000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  2.8059681342e+01 Mg  3.4087528000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  2.8059681342e+01  O -3.4023368000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  3.2089522012e+01  O -3.4020662000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  3.2089522012e+01 Mg  3.4107763000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  3.6119362683e+01 Mg  3.3284767000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  3.6119362683e+01  O -3.4205187000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.1398110655e+01  1.1398110655e+01  4.0149203354e+01  O -4.0052143000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.4247638318e+01  1.4247638318e+01  4.0149203354e+01 Mg  4.1084534000e-01 0.0  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
atom  1.0949797693e+01  1.1398056023e+01  1.4524279048e+01 Au  9.2672140000e-02 0.0 -4.6313292142e-06 -6.2860816441e-08 -2.4310364368e-06
atom  6.1416808568e+00  1.1398028489e+01  1.4524510596e+01 Au  9.2647150000e-02 0.0 -2.4304384899e-06 -3.4559443320e-08  1.1027108439e-06
energy -5.4268559463e+04
charge  0.0000000000e+00
end
