struct_id,dihedral_deg,n_atoms,e_total,e_short_eff,e_long_eff,e_long_raw,f_long_over_f_total,q0_mean,q0_abs_mean,q0_std,q1_norm_mean,q1_norm_max,q2_norm_mean,q2_norm_max,q_abs_mean_all_channels
12,84.49313378713768,13,-2.0462398529052734,1.6744683384895325,-3.720708191394806,-0.3720708191394806,1.0033979415893555,-1.074845552444458,1.074845552444458,3.15075449179858e-05,5.07867431640625,19.434968948364258,9.364171981811523,12.713760375976562,2.7966363430023193
13,84.58226411541654,13,-2.0462536811828613,1.674468219280243,-3.7207219004631042,-0.3720721900463104,1.0033986568450928,-1.074845552444458,1.074845552444458,3.152332647005096e-05,5.079108715057373,19.43795394897461,9.364737510681152,12.711725234985352,2.796623706817627
14,84.67141018739875,13,-2.0462682247161865,1.6744688749313354,-3.720737099647522,-0.3720737099647522,1.0033990144729614,-1.074845552444458,1.074845552444458,3.1495139410253614e-05,5.079543113708496,19.440906524658203,9.365302085876465,12.709664344787598,2.796609401702881
15,84.7605730401581,13,-2.046283006668091,1.6744686961174011,-3.720751702785492,-0.3720751702785492,1.0034022331237793,-1.074845552444458,1.074845552444458,3.1504234357271343e-05,5.079979419708252,19.443851470947266,9.365865707397461,12.707584381103516,2.7965946197509766
16,84.84975158664358,13,-2.0462992191314697,1.6744688749313354,-3.720768094062805,-0.3720768094062805,1.0034029483795166,-1.0748456716537476,1.0748456716537476,3.1464303901884705e-05,5.080416202545166,19.446775436401367,9.366427421569824,12.705485343933105,2.7965781688690186
17,84.93894591481094,13,-2.046319007873535,1.674468755722046,-3.720787763595581,-0.3720787763595581,1.0034033060073853,-1.074845552444458,1.074845552444458,3.146849121549167e-05,5.080855846405029,19.44968605041504,9.366988182067871,12.703362464904785,2.796560525894165
18,85.02815651639432,13,-2.0463333129882812,1.674468755722046,-3.720802068710327,-0.3720802068710327,1.0034037828445435,-1.0748456716537476,1.0748456716537476,3.1464303901884705e-05,5.08129358291626,19.45256996154785,9.367547035217285,12.701218605041504,2.796541452407837
19,85.11738348351406,13,-2.0463476181030273,1.674468755722046,-3.7208163738250732,-0.3720816373825073,1.0034044981002808,-1.0748456716537476,1.0748456716537476,3.150093834847212e-05,5.081733703613281,19.4554386138916,9.368103981018066,12.699057579040527,2.796520709991455
20,85.20662642717684,13,-2.0463576316833496,1.6744691729545593,-3.720826804637909,-0.3720826804637909,1.0034044981002808,-1.0748456716537476,1.0748456716537476,3.1464303901884705e-05,5.0821757316589355,19.458288192749023,9.368660926818848,12.69687271118164,2.796499490737915
21,85.29588562567267,13,-2.046372175216675,1.6744686365127563,-3.720840811729431,-0.3720840811729431,1.0034053325653076,-1.074845552444458,1.074845552444458,3.1475159630645066e-05,5.082616806030273,19.46111488342285,9.369214057922363,12.694666862487793,2.796476125717163
22,85.38516046637906,13,-2.0463852882385254,1.674469530582428,-3.7208548188209534,-0.37208548188209534,1.0034053325653076,-1.074845552444458,1.074845552444458,3.148012547171675e-05,5.083061218261719,19.46393394470215,9.369767189025879,12.692444801330566,2.7965469360351562
23,85.474452147138,13,-2.0463902950286865,1.6744692921638489,-3.7208595871925354,-0.37208595871925354,1.0034059286117554,-1.074845552444458,1.074845552444458,3.151164128212258e-05,5.083505630493164,19.46672821044922,9.370319366455078,12.690201759338379,2.79667329788208
24,85.56376013482735,13,-2.0463995933532715,1.6744689345359802,-3.7208685278892517,-0.37208685278892517,1.0034067630767822,-1.074845552444458,1.074845552444458,3.152067438350059e-05,5.083950519561768,19.469499588012695,9.370866775512695,12.687934875488281,2.79679799079895
25,85.65308401474994,13,-2.046403408050537,1.6744692921638489,-3.720872700214386,-0.3720872700214386,1.0034068822860718,-1.074845552444458,1.074845552444458,3.1495852454099804e-05,5.084395408630371,19.472251892089844,9.371415138244629,12.685647964477539,2.796921968460083
26,85.74242342696428,13,-2.0464072227478027,1.6744693517684937,-3.7208765745162964,-0.37208765745162964,1.003407597541809,-1.074845552444458,1.074845552444458,3.1495852454099804e-05,5.084842205047607,19.47498893737793,9.371960639953613,12.68333911895752,2.797044515609741
27,85.83177981112837,13,-2.0464086532592773,1.6744697093963623,-3.7208783626556396,-0.37208783626556396,1.0034077167510986,-1.074845552444458,1.074845552444458,3.1483443308388814e-05,5.085290908813477,19.477706909179688,9.372504234313965,12.681013107299805,2.797165870666504
28,85.92115219063496,13,-2.04641056060791,1.6744698882102966,-3.720880448818207,-0.3720880448818207,1.0034081935882568,-1.074845552444458,1.074845552444458,3.148012547171675e-05,5.0857391357421875,19.480403900146484,9.373045921325684,12.67866325378418,2.797285318374634
29,86.01054076566723,13,-2.04641056060791,1.6744701862335205,-3.7208807468414307,-0.37208807468414307,1.0034087896347046,-1.074845552444458,1.074845552444458,3.150829434162006e-05,5.086188793182373,19.483089447021484,9.373587608337402,12.67629337310791,2.7974045276641846
30,86.09994576594792,13,-2.0464096069335938,1.6744702458381653,-3.720879852771759,-0.3720879852771759,1.0034090280532837,-1.074845552444458,1.074845552444458,3.148510950268246e-05,5.086639404296875,19.48575210571289,9.374127388000488,12.673907279968262,2.7975218296051025
31,86.18936687088934,13,-2.0464026927948,1.674470603466034,-3.7208732962608337,-0.3720873296260834,1.003409504890442,-1.074845552444458,1.074845552444458,3.1462775950785726e-05,5.087090015411377,19.48838996887207,9.374664306640625,12.671500205993652,2.7976372241973877
32,86.27880421018678,13,-2.0463979244232178,1.674470603466034,-3.7208685278892517,-0.37208685278892517,1.0034099817276,-1.074845552444458,1.074845552444458,3.146849121549167e-05,5.0875420570373535,19.491016387939453,9.375199317932129,12.669069290161133,2.7977523803710938
33,86.36825808341253,13,-2.0463931560516357,1.6744711995124817,-3.7208643555641174,-0.37208643555641174,1.0034102201461792,-1.0748456716537476,1.0748456716537476,3.146255039609969e-05,5.087995529174805,19.493619918823242,9.375733375549316,12.666621208190918,2.797866106033325
34,86.45772748496354,13,-2.0463881492614746,1.674470841884613,-3.7208589911460876,-0.37208589911460876,1.003411054611206,-1.0748456716537476,1.0748456716537476,3.147418829030357e-05,5.0884480476379395,19.496200561523438,9.376264572143555,12.664149284362793,2.7979788780212402
35,86.54721384798674,13,-2.046379566192627,1.674471378326416,-3.720850944519043,-0.3720850944519043,1.0034111738204956,-1.0748456716537476,1.0748456716537476,3.147403185721487e-05,5.088903427124023,19.49877166748047,9.37679386138916,12.661661148071289,2.7980895042419434
36,86.63671620321735,13,-2.0463685989379883,1.6744716167449951,-3.7208402156829834,-0.37208402156829834,1.0034667253494263,-1.074845552444458,1.074845552444458,3.1456922442885116e-05,5.089357852935791,19.50131607055664,9.37732219696045,12.659150123596191,2.798198938369751
37,86.72623536283366,13,-2.0463552474975586,1.6744706630706787,-3.7208259105682373,-0.37208259105682373,1.003466248512268,-1.0748456716537476,1.0748456716537476,3.146583185298368e-05,5.089813709259033,19.50384521484375,9.377847671508789,12.656620979309082,2.798307180404663
38,86.81577031816718,13,-2.0463433265686035,1.6744715571403503,-3.720814883708954,-0.3720814883708954,1.0034666061401367,-1.074845552444458,1.074845552444458,3.1456922442885116e-05,5.090270519256592,19.5063533782959,9.378373146057129,12.654067993164062,2.798414707183838
39,86.90532138382683,13,-2.046323299407959,1.6744716167449951,-3.720794916152954,-0.3720794916152954,1.0034669637680054,-1.074845790863037,1.074845790863037,3.1441923056263477e-05,5.090728282928467,19.508848190307617,9.37889575958252,12.65149974822998,2.798520565032959
40,86.99488928589564,13,-2.046306848526001,1.6744719743728638,-3.7207788228988647,-0.3720778822898865,1.0034675598144531,-1.074845552444458,1.074845552444458,3.1472660339204594e-05,5.091185569763184,19.511316299438477,9.379415512084961,12.648910522460938,2.7986249923706055
41,87.08447372071964,13,-2.0462913513183594,1.6744722723960876,-3.720763623714447,-0.3720763623714447,1.0034680366516113,-1.0748456716537476,1.0748456716537476,3.146255039609969e-05,5.091644287109375,19.513769149780273,9.379934310913086,12.646293640136719,2.7987282276153564
42,87.17407403086955,13,-2.046269178390503,1.6744720935821533,-3.7207412719726562,-0.3720741271972656,1.0034682750701904,-1.0748456716537476,1.0748456716537476,3.1440948077943176e-05,5.092104434967041,19.51620864868164,9.380451202392578,12.643668174743652,2.798830270767212
43,87.26369094008825,13,-2.0462498664855957,1.6744717359542847,-3.7207216024398804,-0.37207216024398804,1.0034687519073486,-1.074845552444458,1.074845552444458,3.1456922442885116e-05,5.092564105987549,19.518617630004883,9.380964279174805,12.641016960144043,2.7989308834075928
44,87.35332446086574,13,-2.0462279319763184,1.6744722127914429,-3.7207001447677612,-0.3720700144767761,1.0034691095352173,-1.074845790863037,1.074845790863037,3.143620415357873e-05,5.093024730682373,19.521011352539062,9.381476402282715,12.638346672058105,2.799030303955078
45,87.44297353913905,13,-2.0462002754211426,1.6744727492332458,-3.7206730246543884,-0.37206730246543884,1.003469467163086,-1.0748456716537476,1.0748456716537476,3.1466755899600685e-05,5.0934858322143555,19.523387908935547,9.381987571716309,12.635653495788574,2.799128293991089
46,87.53263935021317,13,-2.0461792945861816,1.6744731664657593,-3.720652461051941,-0.3720652461051941,1.0034698247909546,-1.074845790863037,1.074845790863037,3.143708818242885e-05,5.0939483642578125,19.525753021240234,9.382495880126953,12.632946968078613,2.799225091934204
47,87.62232218940899,13,-2.0461459159851074,1.674473762512207,-3.7206196784973145,-0.37206196784973145,1.0034701824188232,-1.074845552444458,1.074845552444458,3.146934250253253e-05,5.094410419464111,19.52808380126953,9.383001327514648,12.63021183013916,2.799320697784424
48,87.71202061141386,13,-2.0461220741271973,1.674473762512207,-3.7205958366394043,-0.37205958366394043,1.003470778465271,-1.074845552444458,1.074845552444458,3.1472660339204594e-05,5.094873428344727,19.530406951904297,9.383505821228027,12.627464294433594,2.799415111541748
49,87.8017358754658,13,-2.046092987060547,1.6744730472564697,-3.7205660343170166,-0.37205660343170166,1.0034712553024292,-1.0748456716537476,1.0748456716537476,3.145685332128778e-05,5.095336437225342,19.532703399658203,9.384008407592773,12.624693870544434,2.7995073795318604
50,87.89146759536811,13,-2.046060085296631,1.674473762512207,-3.720533847808838,-0.3720533847808838,1.0034714937210083,-1.0748456716537476,1.0748456716537476,3.145294249407016e-05,5.095799922943115,19.534982681274414,9.38450813293457,12.621907234191895,2.7995994091033936
51,87.98121593962442,13,-2.046029567718506,1.6744741797447205,-3.7205037474632263,-0.37205037474632263,1.003471851348877,-1.074845790863037,1.074845790863037,3.145221126032993e-05,5.0962653160095215,19.53724479675293,9.385005950927734,12.619098663330078,2.799689292907715
52,88.0709802673695,13,-2.0459952354431152,1.6744742393493652,-3.7204694747924805,-0.37204694747924805,1.003472089767456,-1.074845790863037,1.074845790863037,3.144851143588312e-05,5.096730709075928,19.539487838745117,9.385502815246582,12.6162691116333,2.799778461456299
53,88.16076137677895,13,-2.0459604263305664,1.6744747757911682,-3.7204352021217346,-0.37204352021217346,1.0034725666046143,-1.074845790863037,1.074845790863037,3.144619768136181e-05,5.097196102142334,19.541709899902344,9.385995864868164,12.613424301147461,2.799866199493408
54,88.25055922171055,13,-2.0459237098693848,1.6744754314422607,-3.7203991413116455,-0.37203991413116455,1.0034730434417725,-1.074845790863037,1.074845790863037,3.14190547214821e-05,5.097663402557373,19.543920516967773,9.38648796081543,12.610557556152344,2.799952507019043
55,88.34037279266128,13,-2.0458850860595703,1.6744753122329712,-3.7203603982925415,-0.37203603982925415,1.0034734010696411,-1.074845790863037,1.074845790863037,3.143469075439498e-05,5.0981292724609375,19.546100616455078,9.386977195739746,12.607667922973633,2.8000376224517822
56,88.4302039008761,13,-2.045848846435547,1.6744754910469055,-3.7203243374824524,-0.37203243374824524,1.0034738779067993,-1.074845790863037,1.074845790863037,3.144284346490167e-05,5.098597049713135,19.548269271850586,9.38746452331543,12.604762077331543,2.800121545791626
57,88.52005050038919,13,-2.045809507369995,1.6744757890701294,-3.7202852964401245,-0.37202852964401245,1.0034739971160889,-1.074845790863037,1.074845790863037,3.140654371236451e-05,5.099064826965332,19.5504207611084,9.387948036193848,12.601840019226074,2.800203561782837
58,88.60991359863145,13,-2.045767307281494,1.6744762659072876,-3.7202435731887817,-0.3720243573188782,1.0034748315811157,-1.074845790863037,1.074845790863037,3.139841646770947e-05,5.0995330810546875,19.552549362182617,9.388431549072266,12.598896026611328,2.8002848625183105
59,88.69979363419051,13,-2.0457234382629395,1.674477219581604,-3.7202006578445435,-0.37202006578445435,1.0034748315811157,-1.074845790863037,1.074845790863037,3.142702189506963e-05,5.100000858306885,19.55465316772461,9.388910293579102,12.595924377441406,2.8003644943237305
60,88.78968990377467,13,-2.0456814765930176,1.6744771599769592,-3.720158636569977,-0.3720158636569977,1.0034750699996948,-1.074845790863037,1.074845790863037,3.1440322345588356e-05,5.100471019744873,19.55675506591797,9.389389991760254,12.592947006225586,2.800442934036255
61,88.8796033287927,13,-2.0456340312957764,1.6744775176048279,-3.7201115489006042,-0.3720111548900604,1.003475546836853,-1.074845790863037,1.074845790863037,3.1409712391905487e-05,5.100939750671387,19.558818817138672,9.38986587524414,12.58993911743164,2.800520181655884
62,88.96953275896666,13,-2.045588731765747,1.674477219581604,-3.720065951347351,-0.3720065951347351,1.0034760236740112,-1.074845790863037,1.074845790863037,3.140635453746654e-05,5.101409435272217,19.560867309570312,9.390338897705078,12.586919784545898,2.800595760345459
63,89.05947955694963,13,-2.0455422401428223,1.674477219581604,-3.7200194597244263,-0.3720019459724426,1.0034765005111694,-1.074845790863037,1.074845790863037,3.141882916679606e-05,5.101879596710205,19.56290054321289,9.390809059143066,12.583878517150879,2.800670623779297
64,89.14944189947121,13,-2.045492649078369,1.674478530883789,-3.719971179962158,-0.3719971179962158,1.003476619720459,-1.074845790863037,1.074845790863037,3.141989145660773e-05,5.102350234985352,19.564916610717773,9.391279220581055,12.58082103729248,2.800743579864502
65,89.2394207722157,13,-2.045445442199707,1.6744786500930786,-3.7199240922927856,-0.37199240922927856,1.0034770965576172,-1.074845790863037,1.074845790863037,3.140738044749014e-05,5.102820873260498,19.56690788269043,9.391744613647461,12.577737808227539,2.800816059112549
66,89.32941703099902,13,-2.0453898906707764,1.6744784712791443,-3.7198683619499207,-0.37198683619499207,1.0034773349761963,-1.0748456716537476,1.0748456716537476,3.144381844322197e-05,5.1032915115356445,19.56888198852539,9.39220905303955,12.574639320373535,2.8008861541748047
67,89.41942918122685,13,-2.045339584350586,1.6744790077209473,-3.719818592071533,-0.3719818592071533,1.0034778118133545,-1.074845790863037,1.074845790863037,3.1405186746269464e-05,5.103763103485107,19.57083511352539,9.392670631408691,12.571518898010254,2.8009555339813232
68,89.50945793462812,13,-2.0452828407287598,1.6744794249534607,-3.7197622656822205,-0.37197622656822205,1.0034782886505127,-1.074845790863037,1.074845790863037,3.14395256282296e-05,5.104235649108887,19.57277488708496,9.3931303024292,12.568388938903809,2.801023483276367
69,89.5995045071832,13,-2.045229196548462,1.6744800209999084,-3.7197092175483704,-0.37197092175483704,1.0034785270690918,-1.074845790863037,1.074845790863037,3.143133289995603e-05,5.104707717895508,19.574689865112305,9.393586158752441,12.565227508544922,2.8010895252227783
70,89.6895664865781,13,-2.0451722145080566,1.674480378627777,-3.7196525931358337,-0.3719652593135834,1.0034788846969604,-1.074845790863037,1.074845790863037,3.139267209917307e-05,5.1051788330078125,19.576580047607422,9.39404010772705,12.562050819396973,2.801154851913452
71,89.7796457013167,13,-2.0451126098632812,1.674480676651001,-3.7195932865142822,-0.3719593286514282,1.003479242324829,-1.074845790863037,1.074845790863037,3.139157342957333e-05,5.105651378631592,19.578462600708008,9.394493103027344,12.558860778808594,2.8012192249298096
72,89.86974069453213,13,-2.0450544357299805,1.6744813323020935,-3.719535768032074,-0.3719535768032074,1.0034798383712769,-1.074845790863037,1.074845790863037,3.137805833830498e-05,5.106125354766846,19.580326080322266,9.394944190979004,12.555649757385254,2.8012824058532715
73,89.95985336514231,13,-2.044994831085205,1.6744807362556458,-3.719475567340851,-0.3719475567340851,1.0034799575805664,-1.074845790863037,1.074845790863037,3.1401898013427854e-05,5.106597900390625,19.582164764404297,9.395389556884766,12.55241584777832,2.801342725753784
74,90.04998219628196,13,-2.044938564300537,1.6744812726974487,-3.719419836997986,-0.3719419836997986,1.0034805536270142,-1.074845790863037,1.074845790863037,3.137805833830498e-05,5.107071399688721,19.583988189697266,9.395835876464844,12.54917049407959,2.801403284072876
75,90.14012740393653,13,-2.044872760772705,1.6744821071624756,-3.7193548679351807,-0.37193548679351807,1.0034807920455933,-1.074845790863037,1.074845790863037,3.140405533486046e-05,5.107544422149658,19.585784912109375,9.396276473999023,12.545899391174316,2.8014614582061768
76,90.2302898450931,13,-2.044808864593506,1.6744819283485413,-3.719290792942047,-0.3719290792942047,1.0034810304641724,-1.074845790863037,1.074845790863037,3.1413277611136436e-05,5.108017921447754,19.58756446838379,9.39671516418457,12.542611122131348,2.8015189170837402
77,90.32046795678414,13,-2.04474139213562,1.6744829416275024,-3.7192243337631226,-0.37192243337631226,1.0034815073013306,-1.074845790863037,1.074845790863037,3.1413277611136436e-05,5.108492851257324,19.589336395263672,9.397154808044434,12.539312362670898,2.8015754222869873
78,90.41066424742941,13,-2.044679641723633,1.6744830012321472,-3.71916264295578,-0.371916264295578,1.0034879446029663,-1.074845790863037,1.074845790863037,3.1405186746269464e-05,5.10896635055542,19.591073989868164,9.397587776184082,12.535980224609375,2.8016300201416016
79,90.50087666685502,13,-2.0446372032165527,1.6744840145111084,-3.719121217727661,-0.3719121217727661,1.0034880638122559,-1.074845790863037,1.074845790863037,3.1408511858899146e-05,5.109441757202148,19.592803955078125,9.398019790649414,12.532639503479004,2.8016834259033203
80,90.59110539162829,13,-2.0445899963378906,1.674483835697174,-3.7190738320350647,-0.37190738320350647,1.0034884214401245,-1.074845790863037,1.074845790863037,3.138937972835265e-05,5.1099162101745605,19.594505310058594,9.39845085144043,12.529278755187988,2.8017354011535645
81,90.68135069203015,13,-2.0445473194122314,1.6744841933250427,-3.719031512737274,-0.3719031512737274,1.0034884214401245,-1.074845790863037,1.074845790863037,3.13905838993378e-05,5.110389709472656,19.596181869506836,9.398876190185547,12.525897026062012,2.801785707473755
82,90.7716132682175,13,-2.0444953441619873,1.674485206604004,-3.718980550765991,-0.3718980550765991,1.003488540649414,-1.074845790863037,1.074845790863037,3.136680606985465e-05,5.110864639282227,19.59785270690918,9.399299621582031,12.522500038146973,2.801835298538208
83,90.86189225919249,13,-2.0444483757019043,1.6744847893714905,-3.7189331650733948,-0.3718933165073395,1.0034886598587036,-1.074845790863037,1.074845790863037,3.1365569157060236e-05,5.111339092254639,19.599498748779297,9.399721145629883,12.519084930419922,2.8018832206726074
84,90.95218849007499,13,-2.0443973541259766,1.6744851469993591,-3.7188825011253357,-0.37188825011253357,1.0034890174865723,-1.074845790863037,1.074845790863037,3.1376075639855117e-05,5.111814022064209,19.601125717163086,9.400140762329102,12.515647888183594,2.8019297122955322
85,91.04250096352902,13,-2.0443482398986816,1.6744862794876099,-3.7188345193862915,-0.37188345193862915,1.0034890174865723,-1.0748460292816162,1.0748460292816162,3.136208397336304e-05,5.1122894287109375,19.60273551940918,9.400556564331055,12.512194633483887,2.8019752502441406
86,91.1328304321751,13,-2.0442938804626465,1.6744861006736755,-3.718779981136322,-0.3718779981136322,1.0034894943237305,-1.074845790863037,1.074845790863037,3.135430961265229e-05,5.112762928009033,19.604318618774414,9.400970458984375,12.508721351623535,2.802018880844116
87,91.22317668456353,13,-2.0442380905151367,1.6744864583015442,-3.718724548816681,-0.3718724548816681,1.00348961353302,-1.0748460292816162,1.0748460292816162,3.136870509479195e-05,5.113238334655762,19.60588836669922,9.40138053894043,12.505233764648438,2.8020622730255127
88,91.31353916680497,13,-2.044182062149048,1.674487054347992,-3.71866911649704,-0.371866911649704,1.0034897327423096,-1.074845790863037,1.074845790863037,3.1374227546621114e-05,5.11371374130249,19.607437133789062,9.401789665222168,12.501726150512695,2.802103042602539
89,91.40391880105331,13,-2.0441269874572754,1.674487590789795,-3.7186145782470703,-0.37186145782470703,1.0034899711608887,-1.0748460292816162,1.0748460292816162,3.1340201530838385e-05,5.114189147949219,19.60896873474121,9.40219497680664,12.498197555541992,2.802143096923828
90,91.49431521518659,13,-2.044069290161133,1.6744874715805054,-3.718556761741638,-0.3718556761741638,1.0034899711608887,-1.0748460292816162,1.0748460292816162,3.1352774385595694e-05,5.114664077758789,19.610483169555664,9.40259838104248,12.49465560913086,2.802182197570801
91,91.5847286480647,13,-2.0440077781677246,1.6744887828826904,-3.718496561050415,-0.3718496561050415,1.0034904479980469,-1.0748460292816162,1.0748460292816162,3.1374314858112484e-05,5.115139484405518,19.611968994140625,9.402998924255371,12.491092681884766,2.8022191524505615
92,91.67515857975928,13,-2.043952465057373,1.6744889616966248,-3.718441426753998,-0.3718441426753998,1.0034905672073364,-1.0748460292816162,1.0748460292816162,3.135082442895509e-05,5.11561393737793,19.61344337463379,9.403395652770996,12.48751449584961,2.802255153656006
93,91.7656048485433,13,-2.0438876152038574,1.674489438533783,-3.7183770537376404,-0.37183770537376404,1.003490686416626,-1.0748460292816162,1.0748460292816162,3.1352774385595694e-05,5.116090774536133,19.614898681640625,9.403791427612305,12.483918190002441,2.8022899627685547
94,91.85606936245608,13,-2.0438241958618164,1.6744905710220337,-3.71831476688385,-0.371831476688385,1.003490924835205,-1.0748460292816162,1.0748460292816162,3.132668643957004e-05,5.116565227508545,19.616331100463867,9.404181480407715,12.48029899597168,2.8023228645324707
95,91.94654929161523,13,-2.043757915496826,1.6744909882545471,-3.7182489037513733,-0.37182489037513733,1.0034910440444946,-1.0748460292816162,1.0748460292816162,3.134857615805231e-05,5.117040157318115,19.61774253845215,9.404571533203125,12.476667404174805,2.8023550510406494
96,92.03704740592832,13,-2.043701648712158,1.6744906306266785,-3.7181922793388367,-0.37181922793388367,1.0033985376358032,-1.0748460292816162,1.0748460292816162,3.132073470624164e-05,5.117514610290527,19.619131088256836,9.40495777130127,12.473013877868652,2.802385091781616
97,92.12756136644497,13,-2.04366135597229,1.6744915843009949,-3.718152940273285,-0.3718152940273285,1.0033987760543823,-1.0748460292816162,1.0748460292816162,3.13256387016736e-05,5.1179890632629395,19.620506286621094,9.405341148376465,12.46934700012207,2.802414655685425
98,92.21809276492861,13,-2.0436229705810547,1.674491822719574,-3.7181147933006287,-0.37181147933006287,1.0033992528915405,-1.0748460292816162,1.0748460292816162,3.129552351310849e-05,5.118464469909668,19.62186050415039,9.405721664428711,12.465658187866211,2.802442789077759
99,92.3086399645864,13,-2.043581962585449,1.6744920015335083,-3.7180739641189575,-0.37180739641189575,1.0033998489379883,-1.0748460292816162,1.0748460292816162,3.130329787381925e-05,5.118939399719238,19.623201370239258,9.406099319458008,12.461952209472656,2.80246901512146
100,92.39920431914588,13,-2.04353666305542,1.674492597579956,-3.718029260635376,-0.3718029260635376,1.0034003257751465,-1.0748460292816162,1.0748460292816162,3.130329787381925e-05,5.119413375854492,19.624509811401367,9.406472206115723,12.458230018615723,2.8024940490722656
101,92.48978669641859,13,-2.043490409851074,1.6744926571846008,-3.717983067035675,-0.3717983067035675,1.0034009218215942,-1.0748460292816162,1.0748460292816162,3.129552351310849e-05,5.1198883056640625,19.625808715820312,9.406846046447754,12.454489707946777,2.802518606185913
102,92.58038494277602,13,-2.0434422492980957,1.6744940280914307,-3.7179362773895264,-0.37179362773895264,1.0034011602401733,-1.0748460292816162,1.0748460292816162,3.1314171792473644e-05,5.120363235473633,19.627086639404297,9.40721607208252,12.450736999511719,2.8025407791137695
103,92.67099991618987,13,-2.043396472930908,1.6744933128356934,-3.7178897857666016,-0.37178897857666016,1.0034018754959106,-1.0748459100723267,1.0748459100723267,3.1318973924499005e-05,5.120837211608887,19.628339767456055,9.407581329345703,12.446958541870117,2.8025615215301514
104,92.76163234847048,13,-2.043347120285034,1.6744943857192993,-3.7178415060043335,-0.37178415060043335,1.0034019947052002,-1.0748460292816162,1.0748460292816162,3.127795207547024e-05,5.121312141418457,19.62958526611328,9.40794563293457,12.443170547485352,2.802581787109375
105,92.85228189570327,13,-2.0432958602905273,1.6744946837425232,-3.7177905440330505,-0.37177905440330505,1.003402829170227,-1.0748460292816162,1.0748460292816162,3.127961099380627e-05,5.121786117553711,19.630800247192383,9.408305168151855,12.439362525939941,2.802600383758545
106,92.94294758330902,13,-2.0432474613189697,1.6744953989982605,-3.7177428603172302,-0.371774286031723,1.0034029483795166,-1.0748460292816162,1.0748460292816162,3.1272742489818484e-05,5.122260093688965,19.631999969482422,9.408662796020508,12.435534477233887,2.8026175498962402
