struct_id,dihedral_deg,n_atoms,e_total,e_short_eff,e_long_eff,e_long_raw,f_long_over_f_total,q0_mean,q0_abs_mean,q0_std,q1_norm_mean,q1_norm_max,q2_norm_mean,q2_norm_max,q_abs_mean_all_channels
14,84.67141018739875,13,-2.2919955253601074,1.2516975402832031e-06,-2.2919967770576477,-0.22919967770576477,0.9999991655349731,-1.2169010639190674,1.2169010639190674,1.2805131177628937e-07,3.229098320007324,13.125956535339355,7.200346946716309,13.849872589111328,2.18534779548645
15,84.7605730401581,13,-2.292506217956543,-1.0132789611816406e-06,-2.292505204677582,-0.22925052046775818,0.9999985098838806,-1.216901183128357,1.216901183128357,9.91881279333029e-08,3.229585886001587,13.13029670715332,7.200716018676758,13.8535795211792,2.1853690147399902
16,84.84975158664358,13,-2.2929916381835938,-1.2516975402832031e-06,-2.2929903864860535,-0.22929903864860535,1.0000015497207642,-1.216901183128357,1.216901183128357,1.1453258252913656e-07,3.230071783065796,13.134621620178223,7.201082706451416,13.857268333435059,2.185389280319214
17,84.93894591481094,13,-2.2934257984161377,0.0,-2.2934257984161377,-0.22934257984161377,0.999998927116394,-1.2169010639190674,1.2169010639190674,1.7495140980372526e-07,3.230556011199951,13.13892650604248,7.201444625854492,13.860928535461426,2.185408115386963
18,85.02815651639432,13,-2.2938644886016846,-2.980232238769531e-07,-2.2938641905784607,-0.22938641905784607,0.9999977946281433,-1.2169010639190674,1.2169010639190674,1.7495140980372526e-07,3.2310397624969482,13.143219947814941,7.201805591583252,13.864577293395996,2.185426712036133
19,85.11738348351406,13,-2.2943055629730225,-2.086162567138672e-06,-2.2943034768104553,-0.22943034768104553,1.0000001192092896,-1.2169013023376465,1.2169013023376465,1.3632103446070687e-07,3.2315213680267334,13.147499084472656,7.202164173126221,13.868203163146973,2.185443639755249
20,85.20662642717684,13,-2.294741630554199,-1.2516975402832031e-06,-2.294740378856659,-0.2294740378856659,1.0000009536743164,-1.2169010639190674,1.2169010639190674,1.6531353708160168e-07,3.232002019882202,13.151758193969727,7.202518939971924,13.871807098388672,2.185459852218628
21,85.29588562567267,13,-2.2951812744140625,-4.172325134277344e-07,-2.295180857181549,-0.2295180857181549,1.0000011920928955,-1.2169013023376465,1.2169013023376465,1.1453258252913656e-07,3.232480525970459,13.155996322631836,7.202870845794678,13.875382423400879,2.1854748725891113
22,85.38516046637906,13,-2.2956228256225586,1.4901161193847656e-06,-2.295624315738678,-0.2295624315738678,1.0000025033950806,-1.2169010639190674,1.2169010639190674,1.6858739115832577e-07,3.2329585552215576,13.160224914550781,7.203221321105957,13.878946304321289,2.1854889392852783
23,85.474452147138,13,-2.296065092086792,-2.980232238769531e-07,-2.296064794063568,-0.2296064794063568,0.9999982118606567,-1.2169010639190674,1.2169010639190674,1.4027318684384227e-07,3.2334351539611816,13.164437294006348,7.2035698890686035,13.882490158081055,2.185502290725708
24,85.56376013482735,13,-2.2965047359466553,2.0265579223632812e-06,-2.2965067625045776,-0.22965067625045776,0.999998927116394,-1.2169010639190674,1.2169010639190674,1.6858739115832577e-07,3.2339093685150146,13.168630599975586,7.203913688659668,13.886006355285645,2.185513973236084
25,85.65308401474994,13,-2.2969493865966797,2.9206275939941406e-06,-2.2969523072242737,-0.22969523072242737,1.0000011920928955,-1.2169013023376465,1.2169013023376465,1.4411699567062897e-07,3.2343828678131104,13.172810554504395,7.204255104064941,13.889505386352539,2.1855251789093018
26,85.74242342696428,13,-2.2973976135253906,-1.8477439880371094e-06,-2.2973957657814026,-0.22973957657814026,0.9999997019767761,-1.2169010639190674,1.2169010639190674,1.5151236709698424e-07,3.2348546981811523,13.176971435546875,7.20459508895874,13.892980575561523,2.185534954071045
27,85.83177981112837,13,-2.297840118408203,-2.980232238769531e-07,-2.2978398203849792,-0.22978398203849792,1.000001311302185,-1.216901183128357,1.216901183128357,1.0455346455273684e-07,3.235325336456299,13.181117057800293,7.20493221282959,13.896435737609863,2.1855437755584717
28,85.92115219063496,13,-2.2983036041259766,-3.5762786865234375e-07,-2.298303246498108,-0.2298303246498108,0.9999991655349731,-1.216901183128357,1.216901183128357,8.098676573808916e-08,3.2357943058013916,13.185248374938965,7.20526647567749,13.899870872497559,2.185551881790161
29,86.01054076566723,13,-2.2987723350524902,1.4901161193847656e-06,-2.2987738251686096,-0.22987738251686096,0.9999971985816956,-1.2169013023376465,1.2169013023376465,1.7495140980372526e-07,3.236262083053589,13.189364433288574,7.205596923828125,13.903285026550293,2.185559034347534
30,86.09994576594792,13,-2.299239158630371,1.0728836059570312e-06,-2.299240231513977,-0.2299240231513977,1.0000029802322388,-1.2169009447097778,1.2169009447097778,2.384185791015625e-07,3.2367284297943115,13.193459510803223,7.205925941467285,13.906678199768066,2.1855649948120117
31,86.18936687088934,13,-2.2997074127197266,1.0132789611816406e-06,-2.2997084259986877,-0.22997084259986877,0.9999991655349731,-1.2169010639190674,1.2169010639190674,1.7179887379370484e-07,3.2371935844421387,13.19754409790039,7.206252574920654,13.910055160522461,2.185570240020752
32,86.27880421018678,13,-2.3001763820648193,-5.960464477539063e-08,-2.3001763224601746,-0.23001763224601746,0.9999998211860657,-1.216901183128357,1.216901183128357,9.91881279333029e-08,3.237656593322754,13.201606750488281,7.206576347351074,13.913403511047363,2.1855742931365967
33,86.36825808341253,13,-2.3006486892700195,-2.384185791015625e-06,-2.3006463050842285,-0.23006463050842285,0.9999983310699463,-1.2169010639190674,1.2169010639190674,1.3632103446070687e-07,3.2381186485290527,13.205658912658691,7.206897258758545,13.91673755645752,2.185577154159546
34,86.45772748496354,13,-2.3011155128479004,7.748603820800781e-07,-2.3011162877082825,-0.23011162877082825,0.9999997019767761,-1.2169010639190674,1.2169010639190674,1.6858739115832577e-07,3.238579034805298,13.20969009399414,7.207214832305908,13.92004680633545,2.1855788230895996
35,86.54721384798674,13,-2.3015925884246826,-5.960464477539063e-08,-2.301592528820038,-0.23015925288200378,1.0000007152557373,-1.216901183128357,1.216901183128357,8.098676573808916e-08,3.2390379905700684,13.21370792388916,7.207530498504639,13.92333698272705,2.185579776763916
36,86.63671620321735,13,-2.302065849304199,-3.5762786865234375e-07,-2.3020654916763306,-0.23020654916763306,1.000000238418579,-1.2169010639190674,1.2169010639190674,1.4411699567062897e-07,3.2394955158233643,13.217705726623535,7.20784330368042,13.926603317260742,2.185579776763916
37,86.72623536283366,13,-2.3025383949279785,1.5497207641601562e-06,-2.3025399446487427,-0.23025399446487427,0.9999992251396179,-1.216901183128357,1.216901183128357,1.0455346455273684e-07,3.2399518489837646,13.22169303894043,7.208153247833252,13.929848670959473,2.185593605041504
38,86.81577031816718,13,-2.3030142784118652,-4.76837158203125e-07,-2.303013801574707,-0.2303013801574707,0.9999998807907104,-1.2169010639190674,1.2169010639190674,1.3632103446070687e-07,3.2404062747955322,13.225659370422363,7.208460330963135,13.933074951171875,2.1857218742370605
39,86.90532138382683,13,-2.3034894466400146,0.0,-2.3034894466400146,-0.23034894466400146,1.0000015497207642,-1.2169010639190674,1.2169010639190674,1.5151236709698424e-07,3.2408597469329834,13.229612350463867,7.208765983581543,13.93628215789795,2.18584942817688
40,86.99488928589564,13,-2.303966999053955,-1.1920928955078125e-07,-2.3039668798446655,-0.23039668798446655,1.000001311302185,-1.2169010639190674,1.2169010639190674,1.1920928955078125e-07,3.2413110733032227,13.23354721069336,7.2090678215026855,13.939467430114746,2.1859753131866455
41,87.08447372071964,13,-2.3044464588165283,5.364418029785156e-07,-2.3044469952583313,-0.23044469952583313,1.0000009536743164,-1.216901183128357,1.216901183128357,1.096565966918206e-07,3.241760492324829,13.237462997436523,7.209366321563721,13.942628860473633,2.1861000061035156
42,87.17407403086955,13,-2.3049240112304688,1.0132789611816406e-06,-2.30492502450943,-0.230492502450943,0.9999990463256836,-1.2169013023376465,1.2169013023376465,1.0455346455273684e-07,3.2422091960906982,13.241362571716309,7.209662437438965,13.945770263671875,2.1862235069274902
43,87.26369094008825,13,-2.3054072856903076,-1.2516975402832031e-06,-2.3054060339927673,-0.23054060339927673,1.0,-1.2169010639190674,1.2169010639190674,1.4411699567062897e-07,3.242656707763672,13.24525260925293,7.209958076477051,13.94890022277832,2.1863465309143066
44,87.35332446086574,13,-2.3058905601501465,-2.3245811462402344e-06,-2.3058882355690002,-0.23058882355690002,1.0000011920928955,-1.2169010639190674,1.2169010639190674,1.3632103446070687e-07,3.2431020736694336,13.249122619628906,7.2102484703063965,13.952000617980957,2.1864681243896484
45,87.44297353913905,13,-2.306360960006714,-1.5497207641601562e-06,-2.3063594102859497,-0.23063594102859497,1.000000238418579,-1.216901183128357,1.216901183128357,9.91881279333029e-08,3.2435460090637207,13.252974510192871,7.210536003112793,13.955078125,2.186588764190674
46,87.53263935021317,13,-2.3067831993103027,1.4901161193847656e-06,-2.306784689426422,-0.2306784689426422,0.9999980330467224,-1.2169013023376465,1.2169013023376465,1.2805131177628937e-07,3.243988513946533,13.25681209564209,7.210822105407715,13.958141326904297,2.1867082118988037
47,87.62232218940899,13,-2.3072054386138916,3.039836883544922e-06,-2.307208478450775,-0.23072084784507751,1.0000026226043701,-1.2169010639190674,1.2169010639190674,1.7804812557642435e-07,3.244429588317871,13.260631561279297,7.211105823516846,13.961181640625,2.18682599067688
48,87.71202061141386,13,-2.3076388835906982,5.364418029785156e-07,-2.307639420032501,-0.23076394200325012,0.9999996423721313,-1.216901183128357,1.216901183128357,1.4027318684384227e-07,3.2448692321777344,13.264436721801758,7.211386680603027,13.964200019836426,2.1869430541992188
49,87.8017358754658,13,-2.308072566986084,-1.9073486328125e-06,-2.308070659637451,-0.23080706596374512,1.000001311302185,-1.216901183128357,1.216901183128357,9.351546026437063e-08,3.245307683944702,13.26822566986084,7.211663246154785,13.967198371887207,2.187059164047241
50,87.89146759536811,13,-2.3085098266601562,-3.159046173095703e-06,-2.308506667613983,-0.23085066676139832,1.000001072883606,-1.2169010639190674,1.2169010639190674,1.7179887379370484e-07,3.2457432746887207,13.27199649810791,7.21193790435791,13.970175743103027,2.187180519104004
51,87.98121593962442,13,-2.3089406490325928,-9.5367431640625e-07,-2.3089396953582764,-0.23089396953582764,1.0000005960464478,-1.2169010639190674,1.2169010639190674,1.9560161490517203e-07,3.24617862701416,13.275752067565918,7.212210655212402,13.973133087158203,2.1873250007629395
52,88.0709802673695,13,-2.309380054473877,-2.562999725341797e-06,-2.3093774914741516,-0.23093774914741516,0.9999988675117493,-1.2169010639190674,1.2169010639190674,1.8408536561764777e-07,3.2466115951538086,13.279488563537598,7.212480545043945,13.97607421875,2.1874678134918213
53,88.16076137677895,13,-2.309814929962158,3.5762786865234375e-07,-2.309815287590027,-0.23098152875900269,0.9999998211860657,-1.2169010639190674,1.2169010639190674,1.7495140980372526e-07,3.2470438480377197,13.283211708068848,7.212747573852539,13.978989601135254,2.1876096725463867
54,88.25055922171055,13,-2.3102517127990723,1.0728836059570312e-06,-2.3102527856826782,-0.23102527856826782,1.0000015497207642,-1.216901183128357,1.216901183128357,7.393046530523861e-08,3.247474193572998,13.286919593811035,7.2130126953125,13.981884002685547,2.1877493858337402
55,88.34037279266128,13,-2.3106932640075684,-2.9802322387695312e-06,-2.3106902837753296,-0.23106902837753296,1.0000017881393433,-1.2169010639190674,1.2169010639190674,1.4027318684384227e-07,3.2479021549224854,13.290604591369629,7.213272571563721,13.984756469726562,2.18788743019104
56,88.4302039008761,13,-2.3111319541931152,8.940696716308594e-07,-2.311132848262787,-0.2311132848262787,1.0000004768371582,-1.2169010639190674,1.2169010639190674,1.8703092052874126e-07,3.2483294010162354,13.294278144836426,7.213531017303467,13.987611770629883,2.1880240440368652
57,88.52005050038919,13,-2.3115758895874023,-1.0728836059570312e-06,-2.3115748167037964,-0.23115748167037964,0.9999997019767761,-1.2169013023376465,1.2169013023376465,1.3632103446070687e-07,3.24875545501709,13.297934532165527,7.21378755569458,13.990447044372559,2.188159942626953
58,88.60991359863145,13,-2.312018394470215,-1.6093254089355469e-06,-2.312016785144806,-0.2312016785144806,0.9999996423721313,-1.2169010639190674,1.2169010639190674,2.038122204339743e-07,3.2491798400878906,13.301575660705566,7.214041709899902,13.99325942993164,2.188293933868408
59,88.69979363419051,13,-2.31246018409729,-2.0265579223632812e-06,-2.3124581575393677,-0.23124581575393677,1.0,-1.2169013023376465,1.2169013023376465,1.322508325074523e-07,3.2496016025543213,13.305193901062012,7.214291095733643,13.996050834655762,2.1884257793426514
60,88.78968990377467,13,-2.3129048347473145,2.1457672119140625e-06,-2.3129069805145264,-0.23129069805145264,1.0,-1.2169010639190674,1.2169010639190674,1.5151236709698424e-07,3.2500228881835938,13.308804512023926,7.214539051055908,13.998826026916504,2.188556671142578
61,88.8796033287927,13,-2.313349485397339,-2.384185791015625e-07,-2.3133492469787598,-0.23133492469787598,0.9999993443489075,-1.216901183128357,1.216901183128357,1.5151236709698424e-07,3.2504422664642334,13.312393188476562,7.214783191680908,14.00157356262207,2.188685417175293
62,88.96953275896666,13,-2.3137929439544678,3.5762786865234375e-07,-2.3137933015823364,-0.23137933015823364,1.000000238418579,-1.2169013023376465,1.2169013023376465,1.322508325074523e-07,3.250859260559082,13.315964698791504,7.215025901794434,14.00430679321289,2.1888132095336914
63,89.05947955694963,13,-2.314239501953125,5.364418029785156e-07,-2.314240038394928,-0.2314240038394928,0.9999986886978149,-1.2169010639190674,1.2169010639190674,1.8703092052874126e-07,3.2512753009796143,13.3195219039917,7.215265274047852,14.007019996643066,2.1889395713806152
64,89.14944189947121,13,-2.314685583114624,1.4901161193847656e-06,-2.3146870732307434,-0.23146870732307434,1.000000238418579,-1.2169013023376465,1.2169013023376465,1.1453258252913656e-07,3.251689910888672,13.323062896728516,7.2155022621154785,14.009710311889648,2.1890642642974854
65,89.2394207722157,13,-2.3150923252105713,1.8477439880371094e-06,-2.3150941729545593,-0.23150941729545593,0.9999998211860657,-1.2169013023376465,1.2169013023376465,1.2370932722660655e-07,3.252102851867676,13.326584815979004,7.215736389160156,14.012377738952637,2.189187526702881
66,89.32941703099902,13,-2.315478801727295,4.172325134277344e-07,-2.3154792189598083,-0.23154792189598083,1.0000022649765015,-1.2169010639190674,1.2169010639190674,1.7179887379370484e-07,3.252514123916626,13.330092430114746,7.215968132019043,14.01502799987793,2.1893091201782227
67,89.41942918122685,13,-2.3158679008483887,-1.2516975402832031e-06,-2.3158666491508484,-0.23158666491508484,1.0000019073486328,-1.2169010639190674,1.2169010639190674,1.6531353708160168e-07,3.2529242038726807,13.333582878112793,7.2161970138549805,14.017659187316895,2.18942928314209
68,89.50945793462812,13,-2.316256046295166,-3.159046173095703e-06,-2.316252887248993,-0.2316252887248993,1.000001072883606,-1.2169013023376465,1.2169013023376465,1.322508325074523e-07,3.2533316612243652,13.337055206298828,7.2164225578308105,14.020267486572266,2.1895477771759033
69,89.5995045071832,13,-2.3166468143463135,-3.2186508178710938e-06,-2.3166435956954956,-0.23166435956954956,1.000000238418579,-1.216901421546936,1.216901421546936,1.6531353708160168e-07,3.2537384033203125,13.340511322021484,7.216646671295166,14.022857666015625,2.189664840698242
70,89.6895664865781,13,-2.3170366287231445,3.337860107421875e-06,-2.317039966583252,-0.2317039966583252,1.0000020265579224,-1.2169013023376465,1.2169013023376465,1.322508325074523e-07,3.254142999649048,13.343950271606445,7.216865062713623,14.025423049926758,2.1897804737091064
71,89.7796457013167,13,-2.317434549331665,3.5762786865234375e-06,-2.3174381256103516,-0.23174381256103516,1.000001311302185,-1.2169013023376465,1.2169013023376465,1.1920928955078125e-07,3.2545459270477295,13.347373008728027,7.217083930969238,14.027969360351562,2.189894676208496
72,89.86974069453213,13,-2.317822217941284,2.4437904357910156e-06,-2.31782466173172,-0.231782466173172,1.0000032186508179,-1.2169013023376465,1.2169013023376465,1.4027318684384227e-07,3.2549474239349365,13.35077953338623,7.21729850769043,14.030499458312988,2.190006971359253
73,89.95985336514231,13,-2.3182125091552734,-2.5033950805664062e-06,-2.318210005760193,-0.2318210005760193,1.0000011920928955,-1.2169009447097778,1.2169009447097778,2.0910692910547368e-07,3.25534725189209,13.354174613952637,7.21751070022583,14.033012390136719,2.1901183128356934
74,90.04998219628196,13,-2.318601131439209,7.748603820800781e-07,-2.318601906299591,-0.2318601906299591,1.000001311302185,-1.2169013023376465,1.2169013023376465,1.2370932722660655e-07,3.2557458877563477,13.357545852661133,7.217721939086914,14.03549861907959,2.19022798538208
75,90.14012740393653,13,-2.31898832321167,2.205371856689453e-06,-2.3189905285835266,-0.23189905285835266,0.9999995231628418,-1.2169010639190674,1.2169010639190674,1.7179887379370484e-07,3.2561428546905518,13.360901832580566,7.217928409576416,14.037968635559082,2.190335988998413
76,90.2302898450931,13,-2.319380044937134,8.940696716308594e-07,-2.3193809390068054,-0.23193809390068054,1.0000005960464478,-1.2169010639190674,1.2169010639190674,1.5856318213991472e-07,3.2565371990203857,13.364237785339355,7.2181315422058105,14.040412902832031,2.1904423236846924
77,90.32046795678414,13,-2.319772243499756,-3.2782554626464844e-06,-2.319768965244293,-0.23197689652442932,1.0000017881393433,-1.2169010639190674,1.2169010639190674,1.8408536561764777e-07,3.2569308280944824,13.367563247680664,7.218331336975098,14.042837142944336,2.190546989440918
78,90.41066424742941,13,-2.3201582431793213,2.0265579223632812e-06,-2.3201602697372437,-0.23201602697372437,0.9999996423721313,-1.2169010639190674,1.2169010639190674,1.55077842123319e-07,3.2573225498199463,13.370871543884277,7.218532085418701,14.045248985290527,2.1906509399414062
79,90.50087666685502,13,-2.3205533027648926,-2.0265579223632812e-06,-2.32055127620697,-0.23205512762069702,1.0000001192092896,-1.2169010639190674,1.2169010639190674,1.6531353708160168e-07,3.2577123641967773,13.37415885925293,7.2187275886535645,14.047637939453125,2.1907527446746826
80,90.59110539162829,13,-2.3209457397460938,1.1920928955078125e-07,-2.3209458589553833,-0.23209458589553833,0.9999983906745911,-1.216901183128357,1.216901183128357,9.91881279333029e-08,3.258100986480713,13.377435684204102,7.218921184539795,14.050009727478027,2.1908533573150635
81,90.68135069203015,13,-2.321336507797241,1.5497207641601562e-06,-2.3213380575180054,-0.23213380575180054,1.0000003576278687,-1.2169013023376465,1.2169013023376465,1.1920928955078125e-07,3.2584877014160156,13.38068962097168,7.21911096572876,14.052351951599121,2.1909523010253906
82,90.7716132682175,13,-2.3217334747314453,-8.344650268554688e-07,-2.3217326402664185,-0.23217326402664185,1.000000238418579,-1.216901421546936,1.216901421546936,1.9560161490517203e-07,3.2588727474212646,13.383928298950195,7.219298839569092,14.054680824279785,2.191049575805664
83,90.86189225919249,13,-2.3221278190612793,-1.1920928955078125e-06,-2.322126626968384,-0.23221266269683838,0.9999988675117493,-1.2169013023376465,1.2169013023376465,1.2805131177628937e-07,3.2592556476593018,13.387149810791016,7.219484329223633,14.056991577148438,2.191145658493042
84,90.95218849007499,13,-2.322525978088379,-2.980232238769531e-07,-2.322525680065155,-0.2322525680065155,1.0000007152557373,-1.2169010639190674,1.2169010639190674,1.7495140980372526e-07,3.2596373558044434,13.390357971191406,7.219666481018066,14.05927848815918,2.191239833831787
85,91.04250096352902,13,-2.3229191303253174,5.364418029785156e-07,-2.3229196667671204,-0.23229196667671204,0.9999993443489075,-1.2169013023376465,1.2169013023376465,1.3632103446070687e-07,3.2600173950195312,13.39354419708252,7.219846248626709,14.061546325683594,2.1913325786590576
86,91.1328304321751,13,-2.3233165740966797,1.5497207641601562e-06,-2.323318123817444,-0.23233181238174438,0.9999997019767761,-1.2169013023376465,1.2169013023376465,1.2805131177628937e-07,3.2603955268859863,13.396718978881836,7.2200236320495605,14.063794136047363,2.1914236545562744
87,91.22317668456353,13,-2.3237171173095703,3.5762786865234375e-07,-2.323717474937439,-0.2323717474937439,0.9999985694885254,-1.216901183128357,1.216901183128357,1.1920928955078125e-07,3.260772466659546,13.399870872497559,7.2201972007751465,14.066025733947754,2.191514015197754
88,91.31353916680497,13,-2.3241162300109863,5.960464477539062e-07,-2.324116826057434,-0.2324116826057434,1.0000001192092896,-1.2169013023376465,1.2169013023376465,1.322508325074523e-07,3.2611467838287354,13.403011322021484,7.220368385314941,14.06823444366455,2.1916022300720215
89,91.40391880105331,13,-2.3245129585266113,1.430511474609375e-06,-2.324514389038086,-0.2324514389038086,1.0000007152557373,-1.2169013023376465,1.2169013023376465,1.5151236709698424e-07,3.2615206241607666,13.406133651733398,7.220537185668945,14.070420265197754,2.1916887760162354
90,91.49431521518659,13,-2.3249130249023438,4.172325134277344e-07,-2.324913442134857,-0.23249134421348572,1.0,-1.216901183128357,1.216901183128357,1.4027318684384227e-07,3.2618916034698486,13.409233093261719,7.220702171325684,14.072587966918945,2.1917741298675537
91,91.5847286480647,13,-2.3253164291381836,-1.8477439880371094e-06,-2.3253145813941956,-0.23253145813941956,0.9999992251396179,-1.2169013023376465,1.2169013023376465,1.096565966918206e-07,3.2622616291046143,13.412321090698242,7.220866680145264,14.07474136352539,2.1918582916259766
92,91.67515857975928,13,-2.325718402862549,-2.384185791015625e-06,-2.325716018676758,-0.23257160186767578,1.0000011920928955,-1.2169013023376465,1.2169013023376465,1.2805131177628937e-07,3.262629985809326,13.415395736694336,7.2210283279418945,14.076872825622559,2.1919405460357666
93,91.7656048485433,13,-2.3261184692382812,2.562999725341797e-06,-2.3261210322380066,-0.23261210322380066,1.0000007152557373,-1.2169010639190674,1.2169010639190674,1.7495140980372526e-07,3.2629966735839844,13.418449401855469,7.221186637878418,14.078985214233398,2.192021131515503
94,91.85606936245608,13,-2.3265209197998047,2.1457672119140625e-06,-2.3265230655670166,-0.23265230655670166,0.9999990463256836,-1.2169013023376465,1.2169013023376465,1.4786093061047723e-07,3.2633605003356934,13.42148494720459,7.221340656280518,14.081073760986328,2.1921002864837646
95,91.94654929161523,13,-2.3269269466400146,-2.4437904357910156e-06,-2.326924502849579,-0.23269245028495789,1.000000238418579,-1.2169013023376465,1.2169013023376465,1.2370932722660655e-07,3.2637240886688232,13.424508094787598,7.221493721008301,14.083148002624512,2.1921780109405518
96,92.03704740592832,13,-2.3273327350616455,-1.430511474609375e-06,-2.327331304550171,-0.2327331304550171,1.0000009536743164,-1.216901183128357,1.216901183128357,1.1453258252913656e-07,3.264084815979004,13.427507400512695,7.221643924713135,14.085198402404785,2.1922543048858643
97,92.12756136644497,13,-2.3277359008789062,7.152557373046875e-07,-2.3277366161346436,-0.23277366161346436,1.000001311302185,-1.2169013023376465,1.2169013023376465,1.1453258252913656e-07,3.264444589614868,13.43049430847168,7.2217912673950195,14.08723258972168,2.192329168319702
98,92.21809276492861,13,-2.328145980834961,1.3113021850585938e-06,-2.328147292137146,-0.2328147292137146,1.0000009536743164,-1.2169013023376465,1.2169013023376465,1.1920928955078125e-07,3.2648024559020996,13.433465003967285,7.221936225891113,14.089245796203613,2.1924021244049072
99,92.3086399645864,13,-2.328549861907959,6.556510925292969e-07,-2.3285505175590515,-0.23285505175590515,1.000000238418579,-1.216901183128357,1.216901183128357,1.4411699567062897e-07,3.265158176422119,13.43641471862793,7.222076416015625,14.091236114501953,2.192473888397217
100,92.39920431914588,13,-2.328960418701172,-1.0132789611816406e-06,-2.3289594054222107,-0.23289594054222107,0.9999985098838806,-1.2169010639190674,1.2169010639190674,1.5856318213991472e-07,3.265511989593506,13.439348220825195,7.2222161293029785,14.09321403503418,2.1925437450408936
101,92.48978669641859,13,-2.3293704986572266,-3.3974647521972656e-06,-2.3293671011924744,-0.23293671011924744,0.9999982118606567,-1.216901183128357,1.216901183128357,1.1920928955078125e-07,3.2658653259277344,13.442270278930664,7.222352981567383,14.095171928405762,2.192612886428833
102,92.58038494277602,13,-2.329775094985962,8.940696716308594e-07,-2.3297759890556335,-0.23297759890556335,0.9999993443489075,-1.2169013023376465,1.2169013023376465,1.1453258252913656e-07,3.2662158012390137,13.445169448852539,7.222487449645996,14.097105979919434,2.1926798820495605
