struct_id,dihedral_deg,n_atoms,e_total,e_short_eff,e_long_eff,e_long_raw,f_long_over_f_total,q0_mean,q0_abs_mean,q0_std,q1_norm_mean,q1_norm_max,q2_norm_mean,q2_norm_max,q_abs_mean_all_channels
11,84.40401976759186,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.007400248199701309,-0.14724420011043549,0.14724420011043549,0.017816336825489998,2.1962550817988813e-06,5.961384431429906e-06,3.920425115211401e-06,5.968644472886808e-06,0.016361534595489502
12,84.49313378713768,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.007400386035442352,-0.14724420011043549,0.14724420011043549,0.01781635731458664,2.195903562096646e-06,5.961384431429906e-06,3.921257757610874e-06,5.978030912956456e-06,0.01636153645813465
13,84.58226411541654,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.0074005634523928165,-0.14724420011043549,0.14724420011043549,0.01781637594103813,2.195552042394411e-06,5.961384431429906e-06,3.9220899452629965e-06,5.987414169794647e-06,0.0163615383207798
14,84.67141018739875,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.00740057835355401,-0.14724420011043549,0.14724420011043549,0.017816396430134773,2.195199613197474e-06,5.961384431429906e-06,3.922921678167768e-06,5.996794698148733e-06,0.0163615383207798
15,84.7605730401581,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.007400847971439362,-0.14724422991275787,0.14724422991275787,0.01781642436981201,2.1948474113742122e-06,5.961384431429906e-06,3.923752501577837e-06,6.006174771755468e-06,0.016361543908715248
16,84.84975158664358,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.007401034235954285,-0.14724424481391907,0.14724424481391907,0.0178164504468441,2.194494300056249e-06,5.961383976682555e-06,3.924583324987907e-06,6.015552571625449e-06,0.016361543908715248
17,84.93894591481094,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.007401036564260721,-0.14724427461624146,0.14724427461624146,0.017816469073295593,2.19414096136461e-06,5.961384431429906e-06,3.925412784155924e-06,6.024927188263973e-06,0.016361545771360397
18,85.02815651639432,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.0074013699777424335,-0.14724427461624146,0.14724427461624146,0.017816495150327682,2.1937876226729713e-06,5.961384886177257e-06,3.9262431528186426e-06,6.034300440660445e-06,0.016361547634005547
19,85.11738348351406,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.00740159023553133,-0.14724431931972504,0.14724431931972504,0.017816536128520966,2.1934336018603062e-06,5.961384886177257e-06,3.927071247744607e-06,6.04367005507811e-06,0.016361551359295845
20,85.20662642717684,13,-2.150482177734375,38.738327980041504,-40.88881015777588,-4.088881015777588,0.007401800714433193,-0.14724430441856384,0.14724430441856384,0.017816567793488503,2.1930793536739657e-06,5.961383976682555e-06,3.927899797417922e-06,6.053037850506371e-06,0.016361551359295845
21,85.29588562567267,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.007402047049254179,-0.14724433422088623,0.14724433422088623,0.01781659573316574,2.1927241959929233e-06,5.961384431429906e-06,3.928727892343886e-06,6.062403372197878e-06,0.016361555084586143
22,85.38516046637906,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007402302697300911,-0.14724434912204742,0.14724434912204742,0.017816632986068726,2.192369493059232e-06,5.961383976682555e-06,3.9295555325224996e-06,6.071766165405279e-06,0.016361556947231293
23,85.474452147138,13,-2.1504859924316406,38.73832416534424,-40.88881015777588,-4.088881015777588,0.007402560207992792,-0.147244393825531,0.147244393825531,0.01781667396426201,2.192014108004514e-06,5.961384431429906e-06,3.930382263206411e-06,6.081126230128575e-06,0.01636156067252159
24,85.56376013482735,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007402821443974972,-0.147244393825531,0.147244393825531,0.017816705629229546,2.1916582682024455e-06,5.961384886177257e-06,3.931208993890323e-06,6.090483111620415e-06,0.01636156439781189
25,85.65308401474994,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.0074030873365700245,-0.1472444236278534,0.1472444236278534,0.017816748470067978,2.191301973653026e-06,5.961384886177257e-06,3.932033905584831e-06,6.099835900386097e-06,0.01636156439781189
26,85.74242342696428,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007403419353067875,-0.14724446833133698,0.14724446833133698,0.01781679131090641,2.190945906477282e-06,5.961384886177257e-06,3.932859726774041e-06,6.109185505920323e-06,0.016361569985747337
27,85.83177981112837,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007403685245662928,-0.14724448323249817,0.14724448323249817,0.017816832289099693,2.190588929806836e-06,5.961384431429906e-06,3.933684183721198e-06,6.118533747212496e-06,0.016361573711037636
28,85.92115219063496,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007403974886983633,-0.14724451303482056,0.14724451303482056,0.017816875129938126,2.190231498389039e-06,5.961384886177257e-06,3.934508185921004e-06,6.127877895778511e-06,0.016361575573682785
29,86.01054076566723,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.007404312025755644,-0.14724454283714294,0.14724454283714294,0.017816917970776558,2.189874294344918e-06,5.961384431429906e-06,3.9353317333734594e-06,6.13721886111307e-06,0.016361577436327934
30,86.09994576594792,13,-2.150493621826172,38.73831653594971,-40.88881015777588,-4.088881015777588,0.007404652424156666,-0.14724458754062653,0.14724458754062653,0.017816975712776184,2.1895161808060948e-06,5.961383521935204e-06,3.936155280825915e-06,6.146558462205576e-06,0.016361581161618233
31,86.18936687088934,13,-2.150493621826172,38.73831653594971,-40.88881015777588,-4.088881015777588,0.007405008189380169,-0.14724460244178772,0.14724460244178772,0.017817022278904915,2.189158294640947e-06,5.961383976682555e-06,3.9369779187836684e-06,6.1558916968351696e-06,0.01636158488690853
32,86.27880421018678,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.0074053676798939705,-0.1472446173429489,0.1472446173429489,0.017817066982388496,2.1887994989810977e-06,5.961383067187853e-06,3.93779964724672e-06,6.165220838738605e-06,0.01636158861219883
33,86.36825808341253,13,-2.1504898071289062,38.73832035064697,-40.88881015777588,-4.088881015777588,0.00740573788061738,-0.1472446769475937,0.1472446769475937,0.017817126587033272,2.188441158068599e-06,5.961383976682555e-06,3.938621375709772e-06,6.174547252157936e-06,0.016361592337489128
34,86.45772748496354,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.007406131364405155,-0.14724470674991608,0.14724470674991608,0.017817175015807152,2.188081907661399e-06,5.961384431429906e-06,3.939442649425473e-06,6.183870027598459e-06,0.016361596062779427
35,86.54721384798674,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.007406515534967184,-0.14724472165107727,0.14724472165107727,0.017817234620451927,2.1877226572541986e-06,5.961384431429906e-06,3.940262558899121e-06,6.193187800818123e-06,0.016361599788069725
36,86.63671620321735,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.007406889460980892,-0.14724475145339966,0.14724475145339966,0.017817294225096703,2.187362724725972e-06,5.961383976682555e-06,3.941081558878068e-06,6.20250239080633e-06,0.016361603513360023
37,86.72623536283366,13,-2.150493621826172,38.73831653594971,-40.88881015777588,-4.088881015777588,0.0074072834104299545,-0.14724482595920563,0.14724482595920563,0.01781735196709633,2.1870030195714207e-06,5.961384431429906e-06,3.941901013604365e-06,6.21181288806838e-06,0.016361607238650322
38,86.81577031816718,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.007407715078443289,-0.14724484086036682,0.14724484086036682,0.017817405983805656,2.1866424049221678e-06,5.961384886177257e-06,3.942720468330663e-06,6.221120656846324e-06,0.01636161096394062
39,86.90532138382683,13,-2.1504974365234375,38.73831272125244,-40.88881015777588,-4.088881015777588,0.007408154662698507,-0.1472448706626892,0.1472448706626892,0.01781747303903103,2.186281790272915e-06,5.961384886177257e-06,3.9435381040675566e-06,6.230420694919303e-06,0.01636161468923092
40,86.99488928589564,13,-2.150501251220703,38.738308906555176,-40.88881015777588,-4.088881015777588,0.007408599369227886,-0.1472449153661728,0.1472449153661728,0.017817538231611252,2.1859209482499864e-06,5.961384886177257e-06,3.944356194551801e-06,6.2397193687502295e-06,0.016361620277166367
41,87.08447372071964,13,-2.150501251220703,38.738308906555176,-40.88881015777588,-4.088881015777588,0.007409055717289448,-0.14724496006965637,0.14724496006965637,0.017817599698901176,2.1855598788533825e-06,5.961384886177257e-06,3.945172920793993e-06,6.249012130865594e-06,0.016361624002456665
42,87.17407403086955,13,-2.1505050659179688,38.73830509185791,-40.88881015777588,-4.088881015777588,0.007409343961626291,-0.14724498987197876,0.14724498987197876,0.01781766302883625,2.1851981273357524e-06,5.961383976682555e-06,3.945988737541484e-06,6.258300800254801e-06,0.016361629590392113
43,87.26369094008825,13,-2.1505050659179688,38.73830509185791,-40.88881015777588,-4.088881015777588,0.007409919984638691,-0.14724503457546234,0.14724503457546234,0.01781773380935192,2.1848359210707713e-06,5.961384431429906e-06,3.946805009036325e-06,6.267583103181096e-06,0.01636163331568241
44,87.35332446086574,13,-2.150501251220703,38.738308906555176,-40.88881015777588,-4.088881015777588,0.007410457357764244,-0.14724507927894592,0.14724507927894592,0.01781781017780304,2.1844743969268166e-06,5.961384886177257e-06,3.947620825783815e-06,6.276862222875934e-06,0.01636163890361786
45,87.44297353913905,13,-2.150501251220703,38.738308906555176,-40.88881015777588,-4.088881015777588,0.00741097005084157,-0.1472451239824295,0.1472451239824295,0.01781788282096386,2.18411196328816e-06,5.961384431429906e-06,3.948435278289253e-06,6.286137249844614e-06,0.016361644491553307
46,87.53263935021317,13,-2.1505088806152344,38.738301277160645,-40.88881015777588,-4.088881015777588,0.007411476690322161,-0.14724516868591309,0.14724516868591309,0.017817949876189232,2.183749302275828e-06,5.961383976682555e-06,3.9492497307946905e-06,6.2954050008556806e-06,0.016361648216843605
47,87.62232218940899,13,-2.1505088806152344,38.738301277160645,-40.88881015777588,-4.088881015777588,0.007411979138851166,-0.14724521338939667,0.14724521338939667,0.01781802624464035,2.1833861865161452e-06,5.961384886177257e-06,3.9500632738054264e-06,6.304670478129992e-06,0.016361655667424202
48,87.71202061141386,13,-2.1505088806152344,38.738301277160645,-40.88881015777588,-4.088881015777588,0.007412480656057596,-0.14724525809288025,0.14724525809288025,0.017818095162510872,2.1830230707564624e-06,5.961384431429906e-06,3.9508759073214605e-06,6.313927769951988e-06,0.0163616593927145
49,87.8017358754658,13,-2.1505088806152344,38.738301277160645,-40.88881015777588,-4.088881015777588,0.007413030136376619,-0.14724530279636383,0.14724530279636383,0.017818178981542587,2.1826595002494287e-06,5.961384431429906e-06,3.951688540837495e-06,6.3231823332898784e-06,0.016361664980649948
50,87.89146759536811,13,-2.1505165100097656,38.73829364776611,-40.88881015777588,-4.088881015777588,0.007413589861243963,-0.1472453474998474,0.1472453474998474,0.017818259075284004,2.182295929742395e-06,5.961384886177257e-06,3.952500719606178e-06,6.332428711175453e-06,0.016361668705940247
51,87.98121593962442,13,-2.1505126953125,38.73829746246338,-40.88881015777588,-4.088881015777588,0.007414138875901699,-0.147245392203331,0.147245392203331,0.017818331718444824,2.1819319044880103e-06,5.961384431429906e-06,3.953311988880159e-06,6.341672360576922e-06,0.016361676156520844
52,88.0709802673695,13,-2.1505126953125,38.73829746246338,-40.88881015777588,-4.088881015777588,0.007414710242301226,-0.14724545180797577,0.14724545180797577,0.017818421125411987,2.181566969738924e-06,5.961384886177257e-06,3.954122348659439e-06,6.350908279273426e-06,0.016361679881811142
53,88.16076137677895,13,-2.1505203247070312,38.73828983306885,-40.88881015777588,-4.088881015777588,0.007415282540023327,-0.14724551141262054,0.14724551141262054,0.017818499356508255,2.1812024897371884e-06,5.961384431429906e-06,3.954932708438719e-06,6.360141924233176e-06,0.01636168733239174
54,88.25055922171055,13,-2.1505203247070312,38.73828983306885,-40.88881015777588,-4.088881015777588,0.007415891624987125,-0.14724555611610413,0.14724555611610413,0.017818592488765717,2.1808382371091284e-06,5.961384431429906e-06,3.9557426134706475e-06,6.369366019498557e-06,0.016361689195036888
55,88.34037279266128,13,-2.1505165100097656,38.73829364776611,-40.88881015777588,-4.088881015777588,0.007416506297886372,-0.1472456157207489,0.1472456157207489,0.01781868189573288,2.180472847612691e-06,5.961383976682555e-06,3.956552063755225e-06,6.3785873862798326e-06,0.016361696645617485
56,88.4302039008761,13,-2.1505203247070312,38.73828983306885,-40.88881015777588,-4.088881015777588,0.007417119108140469,-0.1472456455230713,0.1472456455230713,0.01781877875328064,2.180107458116254e-06,5.961383976682555e-06,3.957360149797751e-06,6.387802386598196e-06,0.016361704096198082
57,88.52005050038919,13,-2.1505203247070312,38.73828983306885,-40.88881015777588,-4.088881015777588,0.007417767308652401,-0.14724572002887726,0.14724572002887726,0.017818860709667206,2.1797420686198166e-06,5.961384886177257e-06,3.958167781092925e-06,6.397010565706296e-06,0.01636170782148838
58,88.60991359863145,13,-2.1505279541015625,38.738282203674316,-40.88881015777588,-4.088881015777588,0.007418425288051367,-0.14724577963352203,0.14724577963352203,0.01781894825398922,2.1793762243760284e-06,5.961384886177257e-06,3.958975412388099e-06,6.40621055936208e-06,0.016361715272068977
59,88.69979363419051,13,-2.150524139404297,38.73828601837158,-40.88881015777588,-4.088881015777588,0.007419032976031303,-0.14724582433700562,0.14724582433700562,0.01781904697418213,2.179010152758565e-06,5.961384431429906e-06,3.959782134188572e-06,6.415406460291706e-06,0.016361722722649574
60,88.78968990377467,13,-2.1505279541015625,38.738282203674316,-40.88881015777588,-4.088881015777588,0.007419742178171873,-0.14724589884281158,0.14724589884281158,0.01781913824379444,2.178643399020075e-06,5.961383976682555e-06,3.960587946494343e-06,6.424595085263718e-06,0.016361728310585022
61,88.8796033287927,13,-2.1505279541015625,38.738282203674316,-40.88881015777588,-4.088881015777588,0.007420376408845186,-0.14724594354629517,0.14724594354629517,0.017819233238697052,2.1782768726552604e-06,5.961384431429906e-06,3.9613942135474645e-06,6.433780072256923e-06,0.01636173576116562
62,88.96953275896666,13,-2.150531768798828,38.73827838897705,-40.88881015777588,-4.088881015777588,0.0074210455641150475,-0.14724598824977875,0.14724598824977875,0.017819330096244812,2.1779105736641213e-06,5.961384886177257e-06,3.9621991163585335e-06,6.442957783292513e-06,0.016361743211746216
63,89.05947955694963,13,-2.1505355834960938,38.738274574279785,-40.88881015777588,-4.088881015777588,0.00742173008620739,-0.14724604785442352,0.14724604785442352,0.01781942881643772,2.177543137804605e-06,5.961384431429906e-06,3.963003564422252e-06,6.452126854128437e-06,0.016361748799681664
64,89.14944189947121,13,-2.150531768798828,38.73827838897705,-40.88881015777588,-4.088881015777588,0.007422456052154303,-0.1472461223602295,0.1472461223602295,0.017819534987211227,2.1771761566924397e-06,5.961384431429906e-06,3.963807557738619e-06,6.461290013248799e-06,0.01636175438761711
65,89.2394207722157,13,-2.1505355834960938,38.738274574279785,-40.88881015777588,-4.088881015777588,0.007423194590955973,-0.14724618196487427,0.14724618196487427,0.017819631844758987,2.176808493459248e-06,5.961383976682555e-06,3.964610641560284e-06,6.4704472606536e-06,0.016361763700842857
66,89.32941703099902,13,-2.1505393981933594,38.73827075958252,-40.88881015777588,-4.088881015777588,0.007423884700983763,-0.14724622666835785,0.14724622666835785,0.017819736152887344,2.1764410575997317e-06,5.961384431429906e-06,3.965413270634599e-06,6.479598141595488e-06,0.016361769288778305
67,89.41942918122685,13,-2.1505393981933594,38.73827075958252,-40.88881015777588,-4.088881015777588,0.007424592040479183,-0.14724630117416382,0.14724630117416382,0.017819836735725403,2.1760731669928646e-06,5.961384431429906e-06,3.966215444961563e-06,6.488739927590359e-06,0.016361774876713753
68,89.50945793462812,13,-2.1505393981933594,38.73827075958252,-40.88881015777588,-4.088881015777588,0.007425372954457998,-0.14724639058113098,0.14724639058113098,0.017819952219724655,2.175704594264971e-06,5.961384431429906e-06,3.967017164541176e-06,6.497877620859072e-06,0.0163617841899395
69,89.5995045071832,13,-2.150543212890625,38.738266944885254,-40.88881015777588,-4.088881015777588,0.007426103111356497,-0.14724643528461456,0.14724643528461456,0.017820049077272415,2.1753364762844285e-06,5.961383976682555e-06,3.967817974626087e-06,6.507006673928117e-06,0.016361791640520096
70,89.6895664865781,13,-2.150543212890625,38.738266944885254,-40.88881015777588,-4.088881015777588,0.007426860276609659,-0.14724650979042053,0.14724650979042053,0.017820168286561966,2.174967903556535e-06,5.961383976682555e-06,3.968618784710998e-06,6.516127541544847e-06,0.016361797228455544
71,89.7796457013167,13,-2.150543212890625,38.738266944885254,-40.88881015777588,-4.088881015777588,0.007427661679685116,-0.1472465842962265,0.1472465842962265,0.017820274457335472,2.174599103454966e-06,5.961383521935204e-06,3.969417775806505e-06,6.525242952193366e-06,0.01636180654168129
72,89.86974069453213,13,-2.1505470275878906,38.73826313018799,-40.88881015777588,-4.088881015777588,0.0074282982386648655,-0.14724665880203247,0.14724665880203247,0.017820388078689575,2.174230303353397e-06,5.961384886177257e-06,3.970217221649364e-06,6.5343506321369205e-06,0.016361812129616737
73,89.95985336514231,13,-2.1505470275878906,38.73826313018799,-40.88881015777588,-4.088881015777588,0.007429193705320358,-0.14724671840667725,0.14724671840667725,0.017820503562688828,2.173860821130802e-06,5.961383521935204e-06,3.97101575799752e-06,6.5434505813755095e-06,0.016361821442842484
74,90.04998219628196,13,-2.150554656982422,38.73825550079346,-40.88881015777588,-4.088881015777588,0.0074300202541053295,-0.14724679291248322,0.14724679291248322,0.01782061532139778,2.173491566281882e-06,5.961384431429906e-06,3.971814749093028e-06,6.552543254656484e-06,0.01636183075606823
75,90.14012740393653,13,-2.150554656982422,38.73825550079346,-40.88881015777588,-4.088881015777588,0.007430844008922577,-0.147246852517128,0.147246852517128,0.01782073825597763,2.173122084059287e-06,5.961384431429906e-06,3.972611921199132e-06,6.5616268329904415e-06,0.016361836344003677
76,90.2302898450931,13,-2.1505584716796875,38.73825168609619,-40.88881015777588,-4.088881015777588,0.007431612350046635,-0.14724694192409515,0.14724694192409515,0.017820853739976883,2.172752374463016e-06,5.961384886177257e-06,3.973408638557885e-06,6.570704499608837e-06,0.016361845657229424
77,90.32046795678414,13,-2.150554656982422,38.73825550079346,-40.88881015777588,-4.088881015777588,0.0074323671869933605,-0.14724698662757874,0.14724698662757874,0.017820972949266434,2.1723822101193946e-06,5.961384886177257e-06,3.974204901169287e-06,6.5797748902696185e-06,0.01636185310781002
78,90.41066424742941,13,-2.150554656982422,38.73825550079346,-40.88881015777588,-4.088881015777588,0.007433298975229263,-0.1472470611333847,0.1472470611333847,0.017821086570620537,2.172012500523124e-06,5.961384886177257e-06,3.975000709033338e-06,6.588833912246628e-06,0.016361862421035767
79,90.50087666685502,13,-2.150562286376953,38.738247871398926,-40.88881015777588,-4.088881015777588,0.00743416091427207,-0.14724715054035187,0.14724715054035187,0.017821207642555237,2.171642108805827e-06,5.961383976682555e-06,3.975795607402688e-06,6.597890205739532e-06,0.016361871734261513
80,90.59110539162829,13,-2.1505661010742188,38.73824405670166,-40.88881015777588,-4.088881015777588,0.007435014471411705,-0.14724722504615784,0.14724722504615784,0.01782134175300598,2.17127171708853e-06,5.961384431429906e-06,3.9765905057720374e-06,6.606935585296014e-06,0.01636187918484211
81,90.68135069203015,13,-2.1505661010742188,38.73824405670166,-40.88881015777588,-4.088881015777588,0.0074358717538416386,-0.1472472995519638,0.1472472995519638,0.01782146468758583,2.1709010979975574e-06,5.961384431429906e-06,3.977384494646685e-06,6.6159709604107775e-06,0.016361886635422707
82,90.7716132682175,13,-2.1505699157714844,38.738240242004395,-40.88881015777588,-4.088881015777588,0.007436768151819706,-0.14724738895893097,0.14724738895893097,0.01782158948481083,2.170530478906585e-06,5.961383521935204e-06,3.978177574026631e-06,6.625002242799383e-06,0.016361895948648453
83,90.86189225919249,13,-2.1505699157714844,38.738240242004395,-40.88881015777588,-4.088881015777588,0.00743764778599143,-0.14724746346473694,0.14724746346473694,0.017821714282035828,2.170159177694586e-06,5.961384886177257e-06,3.978970653406577e-06,6.6340226112515666e-06,0.0163619052618742
84,90.95218849007499,13,-2.15057373046875,38.73823642730713,-40.88881015777588,-4.088881015777588,0.0074386075139045715,-0.1472475528717041,0.1472475528717041,0.017821848392486572,2.1697881038562628e-06,5.961384431429906e-06,3.979762823291821e-06,6.643033430009382e-06,0.016361912712454796
85,91.04250096352902,13,-2.15057373046875,38.73823642730713,-40.88881015777588,-4.088881015777588,0.0074395001865923405,-0.14724761247634888,0.14724761247634888,0.01782197691500187,2.169416802644264e-06,5.961384886177257e-06,3.980554538429715e-06,6.652036518062232e-06,0.016361922025680542
86,91.1328304321751,13,-2.1505775451660156,38.73823261260986,-40.88881015777588,-4.088881015777588,0.007440380752086639,-0.14724770188331604,0.14724770188331604,0.01782209984958172,2.1690452740585897e-06,5.961383976682555e-06,3.981345344072906e-06,6.661031875410117e-06,0.01636192947626114
87,91.22317668456353,13,-2.1505775451660156,38.73823261260986,-40.88881015777588,-4.088881015777588,0.007441295310854912,-0.147247776389122,0.147247776389122,0.01782223954796791,2.16867351809924e-06,5.961384886177257e-06,3.982135694968747e-06,6.6700185925583355e-06,0.016361938789486885
88,91.31353916680497,13,-2.1505775451660156,38.73823261260986,-40.88881015777588,-4.088881015777588,0.007442275993525982,-0.14724788069725037,0.14724788069725037,0.017822373658418655,2.1683019895135658e-06,5.961384886177257e-06,3.982925591117237e-06,6.678997579001589e-06,0.01636194996535778
89,91.40391880105331,13,-2.150585174560547,38.73822498321533,-40.88881015777588,-4.088881015777588,0.0074432301335036755,-0.14724794030189514,0.14724794030189514,0.017822517082095146,2.1679295514331898e-06,5.961383976682555e-06,3.983715032518376e-06,6.687965651508421e-06,0.016361959278583527
90,91.49431521518659,13,-2.1505889892578125,38.738221168518066,-40.88881015777588,-4.088881015777588,0.0074440180324018,-0.1472480148077011,0.1472480148077011,0.01782264932990074,2.16755779547384e-06,5.961384431429906e-06,3.984504019172164e-06,6.696925083815586e-06,0.016361968591809273
91,91.5847286480647,13,-2.1505889892578125,38.738221168518066,-40.88881015777588,-4.088881015777588,0.007445165887475014,-0.14724811911582947,0.14724811911582947,0.017822783440351486,2.167185812140815e-06,5.961384886177257e-06,3.985291641583899e-06,6.705876785417786e-06,0.01636197790503502
92,91.67515857975928,13,-2.150592803955078,38.7382173538208,-40.88881015777588,-4.088881015777588,0.007446125149726868,-0.14724820852279663,0.14724820852279663,0.017822926864027977,2.1668131466867635e-06,5.961383976682555e-06,3.986079718742985e-06,6.71482030156767e-06,0.016361987218260765
93,91.7656048485433,13,-2.1505966186523438,38.738213539123535,-40.88881015777588,-4.088881015777588,0.007447086740285158,-0.1472482830286026,0.1472482830286026,0.01782306283712387,2.1664411633537384e-06,5.961384431429906e-06,3.986866431660019e-06,6.723749265802326e-06,0.01636199653148651
94,91.85606936245608,13,-2.1505966186523438,38.738213539123535,-40.88881015777588,-4.088881015777588,0.007448119111359119,-0.14724837243556976,0.14724837243556976,0.01782320626080036,2.166068043152336e-06,5.961384431429906e-06,3.987652235082351e-06,6.732675046805525e-06,0.016362005844712257
95,91.94654929161523,13,-2.1505966186523438,38.738213539123535,-40.88881015777588,-4.088881015777588,0.007449116092175245,-0.14724847674369812,0.14724847674369812,0.0178233552724123,2.1656953776982846e-06,5.961384431429906e-06,3.988438947999384e-06,6.741589004377602e-06,0.016362015157938004
96,92.03704740592832,13,-2.150604248046875,38.738205909729004,-40.88881015777588,-4.088881015777588,0.007450129371136427,-0.14724856615066528,0.14724856615066528,0.01782349683344364,2.1653222574968822e-06,5.961384431429906e-06,3.989223841927014e-06,6.7504934122553095e-06,0.01636202447116375
97,92.12756136644497,13,-2.1506004333496094,38.73820972442627,-40.88881015777588,-4.088881015777588,0.007451165467500687,-0.14724862575531006,0.14724862575531006,0.017823651432991028,2.1649493646691553e-06,5.961384431429906e-06,3.9900082811072934e-06,6.759386906196596e-06,0.016362033784389496
98,92.21809276492861,13,-2.1506118774414062,38.73819828033447,-40.88881015777588,-4.088881015777588,0.007452210411429405,-0.14724871516227722,0.14724871516227722,0.01782379485666752,2.164576244467753e-06,5.961384886177257e-06,3.990792720287573e-06,6.768272669432918e-06,0.01636204496026039
